resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
24626,1031,822,131,77,1,1,1,1,25.0,71,5455739,68,2,67657,229.758,1
24627,1031,844,6,16,7,2,2,2,18.0,71,5458439,64,4,67901,228.933,1
24628,1031,846,1,4,3,3,3,3,16.0,71,5461230,71,1,67475,230.378,1
24629,1031,1,131,44,5,4,4,4,12.0,71,5461428,67,3,67712,229.572,1
24630,1031,832,1,55,8,5,5,5,10.0,71,5464642,63,5,67974,228.687,1
24631,1031,815,211,11,6,6,6,6,8.0,71,5470831,63,6,68305,227.579,1
24632,1031,842,213,10,12,7,7,7,6.0,71,5472421,64,11,69025,225.205,1
24633,1031,839,4,31,14,8,8,8,4.0,71,5473195,64,10,68932,225.509,1
24634,1031,841,51,99,18,9,9,9,2.0,71,5476885,70,9,68796,225.954,1
24635,1031,20,6,5,11,10,10,10,1.0,71,5480284,71,8,68623,226.524,1
24636,1031,849,3,6,20,11,11,11,0.0,71,5487389,63,16,69662,223.146,1
24637,1031,826,213,26,13,12,12,12,0.0,69,,50,13,69135,224.847,22
24638,1031,848,9,23,4,13,13,13,0.0,67,,50,7,68432,227.156,40
24639,1031,8,51,7,19,,R,14,0.0,53,,48,12,69031,225.185,36
24640,1031,847,3,63,17,,R,15,0.0,49,,49,14,69317,224.256,32
24641,1031,154,210,8,15,,R,16,0.0,49,,46,17,70228,221.347,23
24642,1031,825,210,20,16,,R,17,0.0,24,,23,20,70720,219.807,23
24643,1031,840,211,18,9,,R,18,0.0,20,,4,18,70326,221.039,5
24644,1031,817,4,3,10,,R,19,0.0,17,,8,19,70610,220.15,25
24645,1031,830,9,33,2,,R,20,0.0,11,,5,15,69351,224.146,40
24646,1032,1,131,44,1,1,1,1,25.0,71,4970683,68,3,66719,232.989,1
24647,1032,822,131,77,4,2,2,2,18.0,71,4984402,62,7,67534,230.177,1
24648,1032,830,9,33,2,3,3,3,15.0,71,5004381,70,2,66145,235.01,1
24649,1032,848,9,23,6,4,4,4,12.0,71,5015083,67,6,67299,230.981,1
24650,1032,846,1,4,9,5,5,5,10.0,71,5032153,66,5,67193,231.345,1
24651,1032,815,211,11,17,6,6,6,8.0,71,5033070,68,4,67188,231.362,1
24652,1032,840,211,18,12,7,7,7,6.0,71,5033136,65,10,67833,229.162,1
24653,1032,817,4,3,8,8,8,8,4.0,71,5033274,65,9,67832,229.166,1
24654,1032,832,1,55,3,9,9,9,3.0,70,,68,1,65619,236.894,11
24655,1032,826,213,26,13,10,10,10,1.0,70,,60,13,68378,227.336,11
24656,1032,8,51,7,16,11,11,11,0.0,70,,57,14,68382,227.322,11
24657,1032,825,210,20,15,12,12,12,0.0,70,,69,11,68009,228.569,11
24658,1032,154,210,8,0,13,13,13,0.0,70,,69,12,68047,228.442,11
24659,1032,841,51,99,19,14,14,14,0.0,70,,54,15,68512,226.891,11
24660,1032,842,213,10,7,15,15,15,0.0,70,,69,8,67827,229.183,11
24661,1032,847,3,63,11,16,16,16,0.0,69,,36,16,68601,226.597,12
24662,1032,849,3,6,18,17,17,17,0.0,69,,68,17,68806,225.922,12
24663,1032,839,4,31,5,,R,18,0.0,25,,22,18,69321,224.243,25
24664,1032,844,6,16,14,,R,19,0.0,4,,3,19,95379,162.979,130
24665,1032,20,6,5,10,,R,20,0.0,1,,,0,,,130
24666,1033,1,131,44,1,1,1,1,26.0,70,5772473,70,1,76627,205.823,1
24667,1033,830,9,33,7,2,2,2,18.0,70,5781175,60,4,79184,199.176,1
24668,1033,822,131,77,2,3,3,3,15.0,70,5781925,66,2,77665,203.072,1
24669,1033,840,211,18,3,4,4,4,12.0,70,5830052,68,3,78973,199.708,1
24670,1033,848,9,23,13,5,5,5,10.0,70,5850789,68,5,79440,198.534,1
24671,1033,20,6,5,5,6,6,6,8.0,69,,49,14,80363,196.254,11
24672,1033,815,211,11,4,7,7,7,6.0,69,,39,10,80090,196.923,11
24673,1033,817,4,3,11,8,8,8,4.0,69,,46,7,79532,198.305,11
24674,1033,832,1,55,9,9,9,9,2.0,69,,68,15,80477,195.976,11
24675,1033,825,210,20,0,10,10,10,1.0,69,,67,6,79457,198.492,11
24676,1033,844,6,16,6,11,11,11,0.0,69,,64,16,80821,195.142,11
24677,1033,826,213,26,17,12,12,12,0.0,69,,51,18,80946,194.841,11
24678,1033,846,1,4,8,13,13,13,0.0,69,,42,8,79945,197.28,11
24679,1033,839,4,31,14,14,14,14,0.0,69,,40,13,80261,196.503,11
24680,1033,8,51,7,20,15,15,15,0.0,69,,67,17,80889,194.978,11
24681,1033,154,210,8,0,16,16,16,0.0,69,,61,12,80232,196.574,11
24682,1033,841,51,99,19,17,17,17,0.0,69,,44,11,80096,196.908,11
24683,1033,847,3,63,12,18,18,18,0.0,69,,67,9,79984,197.184,11
24684,1033,849,3,6,15,19,19,19,0.0,65,,64,19,81198,194.236,15
24685,1033,842,213,10,10,,R,20,0.0,15,,10,20,83939,187.893,5
24686,1034,1,131,44,1,1,1,1,25.0,52,5281283,45,3,89238,237.652,1
24687,1034,830,9,33,3,2,2,2,19.0,52,5287139,52,1,87097,243.494,1
24688,1034,844,6,16,4,3,3,3,15.0,52,5299757,49,9,89813,236.13,1
24689,1034,817,4,3,8,4,4,4,12.0,52,5300933,49,5,89482,237.004,1
24690,1034,846,1,4,5,5,5,5,10.0,52,5303560,41,12,90058,235.488,1
24691,1034,839,4,31,9,6,6,6,8.0,52,5308220,50,6,89491,236.98,1
24692,1034,842,213,10,11,7,7,7,6.0,52,5312471,52,7,89603,236.684,1
24693,1034,848,9,23,12,8,8,8,4.0,52,5313953,52,2,88689,239.123,1
24694,1034,840,211,18,6,9,9,9,2.0,52,5318594,44,13,90475,234.402,1
24695,1034,20,6,5,10,10,10,10,1.0,52,5323140,44,15,90537,234.242,1
24696,1034,822,131,77,2,11,11,11,0.0,52,5323450,41,4,89265,237.58,1
24697,1034,847,3,63,20,12,12,12,0.0,52,5333287,41,16,90862,233.404,1
24698,1034,832,1,55,7,13,13,13,0.0,52,5334653,47,10,89948,235.776,1
24699,1034,841,51,99,15,14,14,14,0.0,52,5335488,49,17,90977,233.109,1
24700,1034,849,3,6,18,15,15,15,0.0,52,5335832,44,14,90501,234.335,1
24701,1034,154,210,8,17,16,16,16,0.0,52,5336333,49,8,89782,236.212,1
24702,1034,8,51,7,16,17,17,17,0.0,51,,49,11,89973,235.71,11
24703,1034,826,213,26,19,,R,18,0.0,11,,11,18,92442,229.412,3
24704,1034,825,210,20,14,,R,19,0.0,1,,,0,,,4
24705,1034,807,211,27,13,,W,20,0.0,0,,,0,,,131
24706,1035,830,9,33,4,1,1,1,25.0,52,4781993,46,2,89465,237.049,1
24707,1035,1,131,44,2,2,2,2,19.0,52,4793319,43,1,88451,239.766,1
24708,1035,822,131,77,1,3,3,3,15.0,52,4801224,44,4,89765,236.256,1
24709,1035,844,6,16,8,4,4,4,12.0,52,4811282,39,8,90552,234.203,1
24710,1035,848,9,23,9,5,5,5,10.0,52,4821139,46,3,89477,237.017,1
24711,1035,840,211,18,6,6,6,6,8.0,52,4824531,45,15,90877,233.365,1
24712,1035,807,211,27,3,7,7,7,6.0,52,4837944,52,6,90087,235.412,1
24713,1035,839,4,31,14,8,8,8,4.0,52,4846766,50,10,90575,234.144,1
24714,1035,846,1,4,10,9,9,9,2.0,52,4847537,49,11,90698,233.826,1
24715,1035,826,213,26,16,10,10,10,1.0,52,4851662,52,12,90738,233.723,1
24716,1035,842,213,10,7,11,11,11,0.0,52,4852635,52,7,90092,235.399,1
24717,1035,20,6,5,11,12,12,12,0.0,52,4855363,49,13,90785,233.602,1
24718,1035,832,1,55,12,13,13,13,0.0,52,4856063,49,9,90556,234.193,1
24719,1035,817,4,3,5,14,14,14,0.0,51,,39,16,91168,232.621,11
24720,1035,8,51,7,20,15,15,15,0.0,51,,30,18,91756,231.13,11
24721,1035,154,210,8,13,16,16,16,0.0,51,,51,14,90793,233.581,11
24722,1035,841,51,99,19,17,17,17,0.0,51,,37,19,91826,230.954,11
24723,1035,847,3,63,15,18,18,18,0.0,51,,50,17,91408,232.01,11
24724,1035,849,3,6,18,19,19,19,0.0,51,,48,5,89950,235.77,11
24725,1035,825,210,20,17,,R,20,0.0,43,,39,20,91830,230.944,31
24726,1036,1,131,44,1,1,1,1,25.0,66,5505279,63,2,79822,209.942,1
24727,1036,830,9,33,3,2,2,2,18.0,66,5529456,53,4,81477,205.677,1
24728,1036,822,131,77,2,3,3,3,16.0,66,5550031,66,1,78183,214.343,1
24729,1036,840,211,18,5,4,4,4,12.0,65,,56,8,82024,204.306,11
24730,1036,815,211,11,4,5,5,5,10.0,65,,58,16,82515,203.09,11
24731,1036,832,1,55,7,6,6,6,8.0,65,,59,5,81771,204.938,11
24732,1036,20,6,5,11,7,7,7,6.0,65,,48,18,82707,202.618,11
24733,1036,848,9,23,6,8,8,8,4.0,65,,41,11,82194,203.883,11
24734,1036,842,213,10,10,9,9,9,2.0,65,,44,17,82543,203.021,11
24735,1036,846,1,4,8,10,10,10,1.0,65,,56,13,82392,203.393,11
24736,1036,817,4,3,13,11,11,11,0.0,65,,51,14,82464,203.215,11
24737,1036,826,213,26,12,12,12,12,0.0,65,,47,12,82336,203.531,11
24738,1036,839,4,31,15,13,13,13,0.0,65,,65,10,82174,203.933,11
24739,1036,8,51,7,14,14,14,14,0.0,65,,47,7,81888,204.645,11
24740,1036,825,210,20,16,15,15,15,0.0,65,,64,19,83474,200.757,11
24741,1036,841,51,99,20,16,16,16,0.0,65,,47,6,81801,204.863,11
24742,1036,847,3,63,18,17,17,17,0.0,65,,37,15,82503,203.119,11
24743,1036,849,3,6,19,18,18,18,0.0,64,,60,9,82030,204.291,12
24744,1036,154,210,8,17,19,19,19,0.0,64,,64,3,80409,208.409,12
24745,1036,844,6,16,9,,R,20,0.0,38,,35,20,83968,199.576,40
24746,1037,1,131,44,1,1,1,1,25.0,44,5048761,28,2,107758,233.99,1
24747,1037,822,131,77,2,2,2,2,18.0,44,5057209,27,5,107983,233.503,1
24748,1037,830,9,33,3,3,3,3,15.0,44,5064216,27,8,108305,232.809,1
24749,1037,817,4,3,4,4,4,4,13.0,44,5067638,44,1,107483,234.589,1
24750,1037,839,4,31,6,5,5,5,10.0,44,5089411,44,10,108540,232.305,1
24751,1037,848,9,23,5,6,6,6,8.0,44,5091473,27,12,108736,231.886,1
24752,1037,846,1,4,10,7,7,7,6.0,44,5092535,39,11,108552,232.279,1
24753,1037,842,213,10,12,8,8,8,4.0,44,5096132,29,3,107839,233.815,1
24754,1037,840,211,18,9,9,9,9,2.0,44,5101364,34,13,109136,231.036,1
24755,1037,815,211,11,8,10,10,10,1.0,44,5101940,20,9,108389,232.628,1
24756,1037,826,213,26,11,11,11,11,0.0,44,5118961,28,15,109832,229.572,1
24757,1037,8,51,7,16,12,12,12,0.0,44,5120265,28,14,109822,229.593,1
24758,1037,20,6,5,14,13,13,13,0.0,44,5121655,31,16,109958,229.309,1
24759,1037,844,6,16,13,14,14,14,0.0,44,5123681,26,4,107840,233.813,1
24760,1037,154,210,8,17,15,15,15,0.0,44,5125554,28,17,110018,229.184,1
24761,1037,849,3,6,19,16,16,16,0.0,44,5126556,32,6,108048,233.362,1
24762,1037,825,210,20,20,17,17,17,0.0,44,5134301,37,7,108083,233.287,1
24763,1037,841,51,99,18,,R,18,0.0,9,,9,19,111793,225.545,3
24764,1037,847,3,63,15,,R,19,0.0,9,,5,18,111754,225.624,138
24765,1037,832,1,55,7,,W,20,0.0,0,,,0,,,43
24766,1038,842,213,10,10,1,1,1,25.0,53,6426056,34,6,84037,248.162,1
24767,1038,832,1,55,3,2,2,2,18.0,53,6426471,40,2,83882,248.62,1
24768,1038,840,211,18,8,3,3,3,15.0,53,6429414,42,3,83897,248.576,1
24769,1038,846,1,4,6,4,4,4,12.0,53,6432056,50,7,84232,247.587,1
24770,1038,822,131,77,2,5,5,5,10.0,53,6433164,51,5,83961,248.386,1
24771,1038,817,4,3,7,6,6,6,8.0,53,6434447,38,4,83898,248.573,1
24772,1038,1,131,44,1,7,7,7,7.0,53,6443301,34,1,82746,252.033,1
24773,1038,839,4,31,12,8,8,8,4.0,53,6444747,52,11,84490,246.831,1
24774,1038,826,213,26,11,9,9,9,2.0,53,6448264,44,10,84479,246.863,1
24775,1038,815,211,11,4,10,10,10,1.0,53,6449280,50,8,84336,247.282,1
24776,1038,849,3,6,20,11,11,11,0.0,53,6458932,39,16,84999,245.353,1
24777,1038,154,210,8,16,12,12,12,0.0,53,6461220,48,12,84785,245.972,1
24778,1038,8,51,7,14,13,13,13,0.0,53,6462368,29,13,84835,245.827,1
24779,1038,847,3,63,19,14,14,14,0.0,53,6462649,39,9,84421,247.033,1
24780,1038,848,9,23,9,15,15,15,0.0,53,6463589,48,15,84926,245.564,1
24781,1038,841,51,99,18,16,16,16,0.0,53,6481255,43,14,84856,245.766,1
24782,1038,830,9,33,5,,R,17,0.0,30,,10,17,85539,243.804,131
24783,1038,844,6,16,13,,R,18,0.0,23,,19,19,86026,242.424,3
24784,1038,825,210,20,15,,R,19,0.0,17,,10,18,85787,243.099,131
24785,1038,20,6,5,17,,R,20,0.0,6,,4,20,87107,239.415,23
24786,1039,1,131,44,1,1,1,1,26.0,59,8375060,58,1,78833,239.518,1
24787,1039,822,131,77,2,2,2,2,18.0,59,8379940,53,2,79432,237.712,1
24788,1039,848,9,23,4,3,3,3,15.0,59,8383124,51,3,80039,235.909,1
24789,1039,817,4,3,8,4,4,4,12.0,59,8385477,57,4,80426,234.774,1
24790,1039,815,211,11,7,5,5,5,10.0,59,8390710,59,5,80632,234.175,1
24791,1039,846,1,4,11,6,6,6,8.0,59,8393943,59,7,81198,232.542,1
24792,1039,826,213,26,12,7,7,7,6.0,59,8396816,51,10,81458,231.8,1
24793,1039,844,6,16,5,8,8,8,4.0,59,8403405,50,9,81229,232.453,1
24794,1039,8,51,7,13,9,9,9,2.0,59,8404830,59,6,81164,232.64,1
24795,1039,20,6,5,14,10,10,10,1.0,59,8405043,59,8,81202,232.531,1
24796,1039,847,3,63,18,11,11,11,0.0,59,8407464,58,11,81645,231.269,1
24797,1039,154,210,8,15,12,12,12,0.0,59,8417096,59,13,82263,229.532,1
24798,1039,840,211,18,6,,R,13,0.0,42,,42,12,82068,230.077,29
24799,1039,839,4,31,10,,R,14,0.0,7,,6,15,131793,143.27,23
24800,1039,849,3,6,19,,R,15,0.0,6,,6,14,131365,143.736,4
24801,1039,825,210,20,20,,R,16,0.0,5,,4,17,133812,141.108,4
24802,1039,841,51,99,17,,R,17,0.0,5,,4,16,133809,141.111,4
24803,1039,832,1,55,9,,R,18,0.0,5,,5,18,134103,140.802,4
24804,1039,830,9,33,3,,R,19,0.0,0,,,0,,,4
24805,1039,842,213,10,16,,R,20,0.0,0,,,0,,,4
24806,1040,822,131,77,3,1,1,1,26.0,53,5640364,51,1,97030,216.972,1
24807,1040,830,9,33,2,2,2,2,18.0,53,5648093,53,3,97332,216.298,1
24808,1040,1,131,44,1,3,3,3,15.0,53,5663093,48,7,98075,214.66,1
24809,1040,815,211,11,4,4,4,4,12.0,53,5670922,52,8,98141,214.515,1
24810,1040,817,4,3,5,5,5,5,10.0,53,5692429,53,6,97886,215.074,1
24811,1040,844,6,16,10,6,6,6,8.0,53,5702550,47,11,99053,212.54,1
24812,1040,839,4,31,7,7,7,7,6.0,53,5708370,48,13,99216,212.191,1
24813,1040,826,213,26,11,8,8,8,4.0,53,5709104,48,12,99133,212.369,1
24814,1040,842,213,10,9,9,9,9,2.0,53,5730130,50,2,97231,216.523,1
24815,1040,848,9,23,15,10,10,10,1.0,53,5738224,51,9,98377,214.001,1
24816,1040,841,51,99,17,11,11,11,0.0,52,,44,16,99766,211.021,11
24817,1040,825,210,20,18,12,12,12,0.0,52,,52,17,100380,209.731,11
24818,1040,20,6,5,14,13,13,13,0.0,52,,46,14,99588,211.398,11
24819,1040,8,51,7,19,14,14,14,0.0,52,,37,10,98858,212.96,11
24820,1040,846,1,4,8,15,15,15,0.0,52,,50,5,97377,216.198,11
24821,1040,849,3,6,20,16,16,16,0.0,52,,47,18,101044,208.352,11
24822,1040,154,210,8,16,17,17,17,0.0,52,,44,15,99614,211.343,11
24823,1040,847,3,63,13,18,18,18,0.0,52,,52,4,97352,216.254,11
24824,1040,832,1,55,6,,R,19,0.0,0,,,0,,,3
24825,1040,840,211,18,12,,R,20,0.0,0,,,0,,,4
24826,1041,1,131,44,2,1,1,1,25.0,60,5749641,58,2,88145,210.253,1
24827,1041,830,9,33,3,2,2,2,19.0,60,5754111,60,1,88139,210.267,1
24828,1041,817,4,3,6,3,3,3,15.0,60,5764254,53,3,89584,206.876,1
24829,1041,815,211,11,9,4,4,4,12.0,60,5765711,58,4,89700,206.608,1
24830,1041,832,1,55,10,5,5,5,10.0,60,5771546,53,6,90129,205.625,1
24831,1041,842,213,10,12,6,6,6,8.0,60,5772407,53,5,90110,205.668,1
24832,1041,844,6,16,4,7,7,7,6.0,60,5780455,54,10,90712,204.303,1
24833,1041,807,211,27,20,8,8,8,4.0,60,5782237,58,11,90733,204.256,1
24834,1041,154,210,8,16,9,9,9,2.0,60,5788722,54,14,91562,202.407,1
